Longitude,SizeIndex,Intensity,Points[(PHI,THETA)],NormedValue
0,Size_I,2e,[(30.9358|0);(10.1238|0);],6.45868
0,Size_I,3e,[(40.7387|0);(41.3284|0);],6.45868
0,Size_I,4e,[],6.45868
0,Size_II,4e,[],6.45868
0,Size_III,4e,[],6.45868
0,Size_IV,4e,[],6.45868
0,Size_V,4e,[(62.0116|0);(60.6681|0);],6.45868
30,Size_I,2e,[(10.1852|5.88046);(7.55141|4.35981);],5.5598
30,Size_I,3e,[(25.368|14.6462);(42.2334|24.3834);],5.5598
30,Size_I,4e,[],5.5598
30,Size_II,4e,[],5.5598
30,Size_III,4e,[],5.5598
30,Size_IV,4e,[],5.5598
30,Size_V,4e,[(54.4694|31.4479);(53.6522|30.9761);],5.5598
60,Size_I,2e,[(3.7062|6.41933);(6.98156|12.0924);],8.92525
60,Size_I,3e,[(15.9879|27.6918);(21.5421|37.312);],8.92525
60,Size_I,4e,[],8.92525
60,Size_II,4e,[],8.92525
60,Size_III,4e,[],8.92525
60,Size_IV,4e,[],8.92525
60,Size_V,4e,[(26.726|46.2908);(27.614|47.8288);],8.92525
90,Size_I,2e,[(0|23.9179);(0|17.8667);],11.4504
90,Size_I,3e,[(0|34.0799);(0|40.4919);],11.4504
90,Size_I,4e,[],11.4504
90,Size_II,4e,[],11.4504
90,Size_III,4e,[],11.4504
90,Size_IV,4e,[],11.4504
90,Size_V,4e,[(0|46.9393);(0|49.851);],11.4504
120,Size_I,2e,[(-12.3451|21.3824);(-14.1573|24.5212);],18.3371
120,Size_I,3e,[(-18.0738|31.3047);(-22.8616|39.5975);],18.3371
120,Size_I,4e,[],18.3371
120,Size_II,4e,[],18.3371
120,Size_III,4e,[],18.3371
120,Size_IV,4e,[],18.3371
120,Size_V,4e,[(-20.1067|34.8258);(-23.8453|41.3013);],18.3371
150,Size_I,2e,[(-30.1143|17.3865);(-25.8952|14.9506);],19.4045
150,Size_I,3e,[(-34.137|19.709);(-37.5878|21.7013);],19.4045
150,Size_I,4e,[],19.4045
150,Size_II,4e,[],19.4045
150,Size_III,4e,[],19.4045
150,Size_IV,4e,[],19.4045
150,Size_V,4e,[(-42.1597|24.3409);(-40.9905|23.6659);],19.4045
180,Size_I,2e,[(-35.4306|0);(-35.4389|0);],23.189
180,Size_I,3e,[(-40.5593|0);(-36.9169|0);],23.189
180,Size_I,4e,[],23.189
180,Size_II,4e,[],23.189
180,Size_III,4e,[],23.189
180,Size_IV,4e,[],23.189
180,Size_V,4e,[(-44.2603|0);(-45.3674|0);],23.189
210,Size_I,2e,[(-35.6564|-20.5863);(-31.6612|-18.2796);],23.9672
210,Size_I,3e,[(-38.2909|-22.1073);(-39.1042|-22.5768);],23.9672
210,Size_I,4e,[],23.9672
210,Size_II,4e,[],23.9672
210,Size_III,4e,[],23.9672
210,Size_IV,4e,[],23.9672
210,Size_V,4e,[(-39.9818|-23.0835);(-38.185|-22.0461);],23.9672
240,Size_I,2e,[(-42.703|-73.9638);(-13.5047|-23.3907);],17.4638
240,Size_I,3e,[(-14.912|-25.8284);(-21.3255|-36.9369);],17.4638
240,Size_I,4e,[],17.4638
240,Size_II,4e,[],17.4638
240,Size_III,4e,[],17.4638
240,Size_IV,4e,[],17.4638
240,Size_V,4e,[(-24.1987|-41.9134);(-24.6237|-42.6495);],17.4638
270,Size_I,2e,[(0|-20.7871);(0|-28.08);],18.1798
270,Size_I,3e,[(-9.99201e-15|-41.1014);(-9.99201e-15|-48.1743);],18.1798
270,Size_I,4e,[],18.1798
270,Size_II,4e,[],18.1798
270,Size_III,4e,[],18.1798
270,Size_IV,4e,[],18.1798
270,Size_V,4e,[(-9.99201e-15|-44.6602);(-9.99201e-15|-46.8122);],18.1798
300,Size_I,2e,[(7.59281|-13.1511);(7.04075|-12.1949);],9.00154
300,Size_I,3e,[(21.4194|-37.0995);(26.1139|-45.2306);],9.00154
300,Size_I,4e,[],9.00154
300,Size_II,4e,[],9.00154
300,Size_III,4e,[],9.00154
300,Size_IV,4e,[],9.00154
300,Size_V,4e,[(27.3523|-47.3756);(27.4192|-47.4914);],9.00154
330,Size_I,2e,[(9.9157|-5.72483);(16.0159|-9.24677);],11.8578
330,Size_I,3e,[(38.3569|-22.1453);(39.3194|-22.701);],11.8578
330,Size_I,4e,[],11.8578
330,Size_II,4e,[],11.8578
330,Size_III,4e,[],11.8578
330,Size_IV,4e,[],11.8578
330,Size_V,4e,[(53.6064|-30.9497);(53.3473|-30.8001);],11.8578
